"[876, 1426, 2605, 1940, 1250, 965, 1690, 997, 2112, 561, 1378, 1841, 1427, 2322, 1063, 1115, 148, 227, 683, 2624, 2575, 75, 1840, 219]","[2449, 1278, 842, 1416, 1945, 1978, 539]"
"[876, 42, 2538, 1495, 1909, 817, 203, 1976, 2168, 159, 1909, 398, 2322, 1397, 1909, 66, 199, 383, 1597, 1909, 2168, 203, 797, 227, 1072, 148, 186, 555, 2398, 2374, 1115, 1435, 148, 227, 2284, 430, 203, 786, 584, 1250, 286, 339, 2486, 287, 2472, 812, 1909, 339, 538, 1038, 620, 1320, 1929]","[387, 117, 430, 42, 2538, 1495, 817, 1460, 797]"
"[876, 431, 148, 72, 1909, 2510, 2325, 41, 203, 997, 2112, 561, 1378, 1841]","[330, 2611, 1408, 2100, 1408, 2391, 2325]"
"[499, 2443, 2382, 698, 1019, 2439, 1909, 199, 1608, 512, 841, 1019, 1223, 2003, 1014, 1608, 2439, 258, 2519, 1608, 1710, 1909, 1611, 965, 2148, 640, 2144, 153, 203, 1690, 2382, 2454, 2510, 1298, 1300, 1909, 218, 1552, 1125, 2605, 2532, 572, 2510, 1892, 148, 2439, 742, 1909, 2506, 1219, 1289, 1909, 538, 991, 148, 1480, 43, 1997, 500, 1492, 476]","[2439, 1298, 1001, 1300, 218, 1622, 585, 1495]"
"[876, 372, 293, 203, 2574, 42, 2510, 430, 842, 144, 2101, 1909, 2114, 946, 505, 991, 742, 203, 561, 2112, 1492, 505, 991, 1378, 1841, 1115, 148, 478, 203, 2414, 1859, 75, 2510, 2284, 1019, 1466, 1929, 143, 1125, 742, 1051, 869, 478, 1909, 1038]","[2547, 430, 842, 2101, 2549, 1460, 2574, 42, 1466, 1929]"
"[876, 1099, 620, 285, 2114, 1909, 218, 1561, 1703, 2605, 1909, 2510, 876, 572, 1355, 203, 1690, 2025, 1909, 1269, 1536, 1841, 1490, 682, 1841, 41, 203, 1536, 1841, 1956, 1837, 148, 1766, 264, 2274, 148, 1816, 75, 2284, 1841, 1956, 1766, 264, 1738, 75, 1490, 682, 1841, 1956, 2377, 264, 505, 2253]","[1495, 406, 285, 1133, 149, 333, 218, 2114]"
"[1929, 1495, 1909, 406, 2510, 185, 817, 1909, 1133, 143, 2101, 1909, 333, 2510, 2114, 876, 572, 41, 203, 1536, 1841, 1956, 1837, 264, 505, 2253]","[1495, 406, 185, 817, 1133, 333, 2114, 2101]"
"[876, 2605, 1940, 264, 2336, 75, 740, 2454, 2174, 451, 2320, 203, 330, 630, 1162, 41, 1956, 1837, 264, 1698, 148, 2212, 75, 1490, 2322, 568, 1408, 876, 72]","[1408, 876, 330, 2611, 853, 1466, 1929, 42, 2391, 2325, 185]"
"[460, 2248, 2626, 622, 199, 1426, 736, 1909, 2390, 2519, 965, 2144, 500, 1608, 640, 1019, 816, 1263, 1250, 1294, 2486, 2626, 1909, 538, 264, 1956, 2353, 1033, 43, 305, 148, 957, 43, 1608, 301, 1435, 1608, 1451, 545, 2228, 1435, 176]","[2601, 2325, 1752, 1387, 722]"
"[221, 1020, 1490, 1091, 645, 1909, 1300, 203, 2325, 264, 505, 991, 2253, 221, 1729, 1909, 722, 1275, 264, 539, 1355, 2347, 1608, 2200, 1009, 917, 1690, 1720, 2224, 1909, 1987, 642, 1729, 2301, 1009, 143, 2510, 1608, 722, 890, 148, 1608, 539, 2510, 645, 1909, 1300, 148, 539, 1909, 1769, 1019, 2605, 221, 2624, 505, 2253, 1355, 203, 1779, 1909, 142, 1877, 2123, 1510]","[1729, 2325, 722, 846, 2478, 645, 1495, 817, 1998, 779, 1203, 969, 1572]"
"[876, 572, 2523, 1616, 965, 1889, 1033, 505, 991, 2112, 1671, 505, 991, 2112, 991, 505, 991, 1378, 1536, 1841, 41, 203, 423, 2075, 479, 41, 1956, 1837, 264, 505, 2253, 1939, 901, 2336, 75, 1840, 680, 1997, 1033, 476]","[1020, 280, 846, 539, 129, 462, 1381, 484, 817]"
"[2619, 1972, 1690, 2557, 1053, 224, 620, 2063, 383, 1147, 148, 262, 1435, 1479, 2286, 148, 235, 1608, 1557, 1019, 1608, 1275, 1608, 2605, 1156, 2372, 1420, 1490, 177, 143, 2225, 620, 1690, 386, 1501, 2486, 1690, 282, 1597, 264, 1690, 225, 2228]","[1086, 1020, 2135, 484, 1020, 2100, 484, 2601, 2325, 1067, 645, 280, 114, 817, 1020, 1806, 484, 333, 1300, 10]"
"[1904, 1254, 203, 545, 2325, 1250, 2443, 1844, 1552, 846, 1387, 42, 1904, 1495, 1406, 1909, 1724, 1387, 2510, 1387, 1909, 1381, 148, 807, 1056, 1289, 1909, 221, 1635, 2532, 326, 1859, 75, 1490, 2322, 807, 1972, 2598, 1038, 2486, 2403, 1490, 352, 1383, 1877, 1492, 148, 1033, 476]","[225, 545, 2325, 846, 1387, 42, 1904, 1495, 1406, 1724, 1387, 1381]"
"[118, 1690, 1695, 1841, 1033, 2112, 1033, 2112, 991, 2581, 1597, 1945, 330, 1034, 1909, 473, 330, 2486, 282, 1597, 2532, 159, 2322, 330, 1972, 665, 1909, 742, 1972, 165, 199, 383, 1597, 2168, 203, 2114, 1909, 448, 946, 203, 1841]","[1416, 1945, 29, 330, 1034, 473, 330, 2114, 448]"
"[203, 1690, 2382, 980, 1904, 1608, 1020, 280, 1726, 2168, 203, 2170, 876, 1961, 262, 1909, 371, 1815, 148, 1690, 398, 1244, 1597, 1909, 1939, 1562, 264, 500, 2336, 75, 2519, 645, 203, 99, 1909, 2346, 1435, 1355, 645, 203, 2574, 42, 264, 1480, 75, 1726, 158, 1608, 807, 742, 965, 1608, 1001, 484, 1355, 484, 203, 1889, 1114, 1841, 1289, 1909, 41, 1956, 1837, 1118, 264, 2575, 148, 1738, 75, 1490, 2322, 645, 1156, 544, 1909, 1278, 1972, 598, 2347, 869, 620, 1729, 804, 1909, 1466, 1929]","[1020, 280, 2170, 1572, 262, 1381, 371, 1001, 645, 846, 824, 804, 1466, 1929]"
"[1355, 333, 965, 1690, 2382, 2445, 2454, 1552, 1495, 1945, 817, 1909, 2325, 203, 1690, 1976, 1909, 1597, 148, 2574, 199, 383, 1597, 1909, 1939, 186, 148, 2593, 2510, 733, 1909, 876, 572, 1250, 965, 333, 1909, 2168, 1730, 2365, 2053, 2367, 343, 683, 1730, 1051, 1690, 1269, 2607, 1909, 2519, 620, 1947, 283, 900, 1265, 571, 620, 665, 481, 1909, 2320, 2486, 153, 1315, 1051, 1690, 2518, 2201, 1355, 203, 1690, 1318, 153, 1909, 1939, 253, 264, 505, 2253, 41, 1956, 1837, 264, 500, 1738, 75, 2149, 991, 505, 991, 1676]","[1945, 1495, 733, 817, 1099, 2325, 333]"
"[203, 1690, 1492, 2479, 1039, 2454, 876, 1426, 1019, 1608, 1973, 1019, 1321, 539, 1909, 1426, 2346, 1909, 85, 812, 1014, 1909, 85, 1974, 359, 706, 1051, 1974, 195, 1974, 85, 2101, 1014, 1909, 2519, 764, 203, 99, 876, 1426, 1940, 2114, 1490, 715, 1321, 2535, 2053, 859]","[663, 1321, 1438, 842, 169, 430, 1806, 1974, 319, 1974, 2101, 2100, 764, 384, 764]"
"[1989, 615, 264, 1429, 1135]","[1135, 758, 2325, 1806, 585, 1203, 722, 817]"
"[1062, 1690, 997, 2112, 2578, 1378, 1408, 1841, 946, 1358, 2449, 876, 1561, 1408, 876, 1909, 946, 1435, 1703, 2486, 1608, 626, 869, 620, 1020, 2114, 2576, 118, 1909, 1250, 2486, 869, 41, 2274, 75, 203, 1690, 1837, 479]","[1358, 2449, 876, 2100, 1408, 876, 118, 1020, 2114]"
"[139, 185, 817, 1909, 484, 2322, 572, 320, 2168, 203, 99, 1909, 99, 2258, 1909, 1300, 1250, 965, 572, 2025, 1033, 1378, 936, 150, 41, 203, 1690, 2633, 479, 264, 1698, 148, 2212, 75, 1490, 2322, 575, 182, 203, 2083, 1758, 683, 2346, 1909, 2258, 1156, 2598, 186, 1051, 697, 2336, 75, 2519, 965, 1677, 1997, 1671, 2382, 476]","[185, 817, 484, 2258, 824, 804, 1001, 1300]"
"[1457, 1540, 1909, 804, 1275, 1498, 2510, 1110, 1610, 1544, 1909, 1381, 876, 1038, 1127, 1490, 537]","[1540, 1610, 1172, 1381]"
"[1726, 798, 1909, 1593, 876, 620, 1622, 1909, 1201, 804, 1077, 572, 1607, 41, 721, 264, 1738, 148, 1859, 75, 1956, 1837, 1038, 620, 91]","[424, 1622, 1201, 804]"
"[876, 1940, 1466, 1929, 763, 876, 2439, 1909, 99, 1019, 804, 1592, 1125, 804, 1051, 869, 41, 1956, 1837, 264, 1859, 75, 721, 1038, 1127, 620, 2601, 91]","[1466, 1929, 2601, 763, 876, 2439, 824, 804]"
"[1457, 563, 1494, 755, 1726, 2576, 1690, 386, 118, 2347, 1435, 198, 22, 203, 1292, 1095, 1909, 969, 1892, 2139, 1840, 219, 2510, 1524, 1729, 1001, 645, 2268, 2226, 1490, 1711, 816, 393, 2535, 1385]","[1292, 1095, 969, 1892]"
"[1726, 916, 2429, 539, 1815, 539, 148, 1690, 398, 2532, 159, 199, 383, 1597, 2510, 2308, 2532, 2322, 1580, 1939, 186, 400, 760, 1593, 2441, 1455, 1552, 1929, 804, 1909, 1863, 139, 1956, 1190, 79, 1019, 2016, 660, 2322, 165, 2510, 2308, 1909, 139, 572, 2168, 203, 916, 1250, 965, 1889, 200, 1671, 1234, 1181, 1490, 731, 150, 14]","[2441, 1455, 565, 2308, 1929, 804, 1978, 1863]"
"[499, 2443, 1001, 1909, 232, 1584, 1019, 528, 33, 2519, 148, 505, 1378, 2157, 2129, 2322, 2598, 555, 1527, 1210, 1726, 1552, 1495, 585, 2325, 1019, 2055, 1909, 2325, 1019, 149, 1815, 148, 2574, 1909, 1250, 2486, 33, 1939, 901, 22, 203, 1608, 2470, 1726, 2443, 2046, 1597, 1909, 1355, 2486, 33, 1608, 1191, 2470, 1597, 33, 1909, 2046, 142, 203, 1127, 1717, 1779, 1997, 1033, 1050, 2325, 1019, 149, 1909, 2422, 2630, 33, 66, 1909, 1004]","[528, 33, 1495, 244, 585, 2325, 2325, 1019, 149]"
"[199, 1135, 383, 2229, 917, 1608, 577, 876, 1608, 1061, 1909, 1540, 2510, 1495, 817, 1909, 2135, 484, 221, 2322, 1426, 1061, 1156, 2598, 2486, 1190, 1597]","[1135, 2258, 1300, 1606, 851, 1529, 1529, 118, 262, 1729, 846, 539, 1540, 2135, 484, 817, 1495]"
"[876, 1480, 2249, 973, 620, 981, 1495, 2510, 462, 1909, 139, 2322, 267, 876, 333, 936, 1535, 1909, 817, 258, 2510, 148, 1495, 742, 1946, 620, 1945, 2510, 448, 946, 1730, 1505, 203, 1690, 2025, 1033, 1378, 1695, 936, 1841, 876, 1904, 1495, 1909, 149, 1909, 1592, 2486, 1730, 12, 620, 991, 2249, 973, 41, 1956, 1837, 2075, 479, 264, 667, 148, 1859, 75]","[118, 1495, 462, 333, 936, 1535, 817, 1945, 448, 1904, 1495, 149, 118]"
"[876, 333, 1495, 936, 1535, 1133, 1909, 817, 1940, 2519, 203, 1936, 2180, 733, 203, 1318, 42, 2168, 965, 1517, 1909, 2510, 148, 1703, 742, 1289, 1909, 14]","[333, 1495, 936, 1535, 733, 1517, 1133, 1936, 1318, 42]"
"[46, 1765, 203, 665, 1936, 343, 203, 1885, 1040, 1690, 2205, 2411, 1145, 2618, 852, 1024, 927, 1608, 852, 1909, 1695, 1140, 1019, 459, 535, 148, 142, 46, 203, 1936, 1909, 153, 203, 1690, 2025, 678, 87, 41, 1956, 1766, 264, 1563, 148, 2575, 75, 199, 383, 1841]","[1765, 1936, 1224, 1885, 2205, 1315]"
"[876, 2605, 1909, 946, 965, 991, 2025, 2178, 1658, 41, 1956, 1837, 264, 2575, 1738, 75]","[319, 1408, 876, 42, 1904, 1495, 118, 185, 2114]"
"[876, 1940, 1909, 41, 203, 997, 2112, 561, 1378, 1841, 1956, 1837, 264, 667, 148, 1859, 75, 869, 1288, 924, 1705, 2295, 524, 900, 1987, 1527, 510, 186, 1024, 143, 946, 620, 1194, 2284]","[333, 1495, 481, 185, 330, 2046]"
"[2168, 1608, 2605, 1940, 1909, 1355, 203, 1690, 2025, 1909, 1269, 1536, 1841, 41, 1956, 2089, 1118, 264, 1833, 75, 1808, 665, 118, 1051, 869]","[333, 708, 1495]"
"[2576, 1936, 203, 980, 1803, 1300, 1909, 10, 199, 383, 1597, 2168, 203, 333, 1909, 1150, 1535, 1726, 2268, 1909, 2124, 539, 2510, 42, 148, 539, 148, 1866, 505, 991, 1234, 1501, 2168, 1501, 1909, 763, 965, 333, 742, 2510, 2268, 221, 2322, 1397, 2319, 2439, 1909, 2098, 1135, 203, 1690, 2382, 936, 150, 158, 1387, 2486, 1135, 869, 620, 152, 804, 41, 203, 1690, 1837, 479, 264, 500, 1738, 75, 1490, 203, 206, 2322, 804, 1972, 665]","[1936, 1381, 10, 333, 1150, 1535, 2268, 1929, 1019, 10, 763, 2439, 1135, 804]"
"[1561, 333, 936, 1535, 1909, 817, 1940, 1929, 1940, 118, 1909, 1495, 2510, 462, 1981, 1909, 448, 139, 2322, 331, 1909, 1857, 876, 203, 1389, 1703, 2605, 631, 965, 505, 1378, 1021, 2040, 2464, 158, 1467, 2347, 2083, 1270, 631, 965, 2111, 46, 2618, 2518, 965, 1511, 153, 1051, 900, 2025, 936, 146, 41, 203, 1766, 479, 264, 1563, 148, 2578, 75, 1490, 2322, 2062, 1904, 186, 1051, 1531, 216, 991, 1676]","[333, 936, 1535, 817, 118, 1495, 462, 1981, 448, 1511]"
"[900, 1904, 280, 203, 763, 950, 1726, 2443, 2260, 973, 2168, 203, 1729, 846, 1387, 42, 2547, 1061, 763, 876, 1909, 1495, 1815, 148, 1690, 398, 1244, 1597, 1909, 1562, 264, 1738, 75, 1038]","[1020, 280, 42, 1495, 1381, 763, 1729, 846, 1387, 2547, 1607, 1061]"
"[195, 1135, 876, 1426, 2605, 1940, 1939, 2142, 22, 41, 505, 505, 991, 43, 1956, 1766]","[1135, 1950, 1929, 1019, 1135, 763, 1929, 1019, 1977, 763, 1001, 385, 371, 1387, 1001, 2588, 1945, 1381, 1606, 1596]"
"[203, 1690, 2382, 2454, 1552, 675, 1513, 1001, 484, 1909, 1381, 1490, 2468, 917, 755, 1019, 54, 876, 1612, 383, 1037]","[675, 1850, 1001, 484, 1381, 1622, 585, 1495, 10, 817]"
"[1597, 479, 148, 679, 153, 167, 203, 1804, 2284, 203, 936, 150, 561, 505, 991, 2112, 997, 2112, 991, 1378, 2168, 1940, 1125, 2605, 444, 484, 2111, 158, 2486, 167, 41, 2336, 148, 1033, 75, 1490, 2322, 1273, 2091, 2631, 620, 1301, 199, 167, 148, 1318, 127, 1522, 620, 1001, 484, 2111, 1997, 1671, 148, 1492, 476]","[681, 1729, 1001, 484, 1978, 539, 1292, 2325, 817, 1381, 779, 1020, 2135, 484, 1041, 1806, 484, 1387, 1001, 484]"
"[876, 1940, 1426, 1019, 1495, 1292, 2325, 585, 1909, 42, 2322, 1495, 1972, 1580, 1250, 2486, 262, 1909, 1939, 901, 22]","[1001, 262, 319, 262, 1961, 262, 1495, 1292, 2325, 585, 42]"
"[203, 1690, 2454, 876, 1595, 1466, 1929, 1606, 1158, 876, 1909, 665, 1936, 1250, 965, 1690, 2025, 1033, 2112, 1033, 2112, 991, 1378, 1841, 41, 1956, 1837, 264, 1833, 75]","[2248, 1065, 1606, 608, 1466, 1929, 1606, 1158, 1936]"
"[1904, 280, 620, 1381, 1909, 855, 1909, 1552, 203, 1690, 505, 505, 991, 2479, 814, 620, 763, 42, 1909, 1383, 153, 804, 1145, 1140, 41, 1956, 1837, 264, 1859, 75]","[1020, 280, 1381, 846, 763, 1383, 1203, 817, 42, 804]"
"[1552, 1426, 2605, 1909, 221, 721, 2486, 282, 1597, 2322, 675, 1972, 2331, 2598, 500, 1738, 75]","[675, 1703, 1406, 215, 280, 1929, 1019, 10, 763, 1381]"
"[876, 1940, 1909, 1475, 2510, 505, 2236, 1016, 2634, 807, 876, 1623, 1019, 2228, 1909, 538, 1465, 1649, 2365, 1579, 1940, 1365]","[1724, 1387, 1703, 1406, 1622, 462]"
"[876, 1940, 1929, 804, 1909, 1622, 946, 1051, 148, 1690, 2382, 127, 1490, 291, 551, 1431, 1427, 264, 2575, 75, 946, 2170, 1387, 1505, 1051, 869, 2284, 1125, 2605, 203, 1608, 2339, 1038, 620, 1596, 1034]","[1929, 804, 1622, 2170, 1387, 1001, 1300, 1001, 484, 846, 1886, 804, 824, 804, 2135, 2226, 1596, 1034]"
"[1929, 1940, 1608, 118, 1909, 1352, 118, 2510, 1608, 1125, 2605, 876, 1909, 252, 965, 1021, 1367, 148, 876, 620, 816, 1054, 1909, 14, 811, 43, 908, 1690, 1499]","[118, 1352, 118, 1239, 1609, 2323, 974, 2562, 696, 448]"
"[876, 1940, 946, 203, 1690, 352, 1841, 41, 264, 1859, 75, 1956, 826, 2466, 1303, 1127, 1561, 505, 2616, 1019, 128, 1495, 965, 1435, 288, 2592, 988, 1051, 1578, 2508, 1939, 1703, 2283, 1435, 1696, 227, 1051, 983, 2143, 2486, 1909, 1939, 1435, 287, 148, 1703]","[110, 1332, 1885, 2072, 2549, 1416, 1945, 448, 110, 1085]"
"[876, 1940, 1408, 876, 991, 185, 1909, 665, 481, 1355, 203, 2025, 997, 2112, 561, 1378, 1841, 1355, 1091, 2114, 1051, 869, 1019, 742, 876, 1940, 991, 185, 1929, 804, 1909, 128, 1495, 2510, 1051, 869, 1019, 508, 742, 41, 2575, 75, 1956, 2377, 143, 41, 1738, 75, 1956, 1837]","[319, 1408, 185, 481, 2114, 185, 1929, 804, 128, 1495]"
"[1726, 842, 1909, 130, 539, 2519, 2101, 203, 422, 1777, 842]","[842, 2101]"
"[876, 1426, 2605, 1940, 203, 936, 150, 1289, 1909, 41, 1956, 1837, 264, 991, 505, 991, 43, 41, 1608, 451, 2274, 75, 721, 148, 1904, 869, 1019, 1135]","[1929, 1019, 1977, 763, 1929, 1019, 1135, 763, 1929, 1019, 10, 763, 1135, 118, 2403]"
"[1929, 1608, 1929, 804, 2510, 1608, 1945, 1909, 139, 165, 2510, 1978, 539, 842, 1909, 2114, 139, 572, 1250, 965, 1239, 1609, 584, 1909, 14, 85, 203, 552, 476, 1073, 1614, 1909, 869, 620, 1680, 1019, 186, 2448]","[1929, 804, 1416, 1945, 842, 2114, 1978, 539]"
"[876, 1426, 2605, 252, 203, 552, 1021, 1909, 343, 203, 1091, 1639, 2124, 1865]","[448, 1929, 804, 118, 1352, 118]"
"[1324, 663, 203, 1690, 1793, 2510, 1125, 2605, 1336, 1909, 1250, 203, 134, 1909, 1427]","[663, 1495, 1466, 1929, 1978, 539, 448]"
"[2468, 1975, 917, 1963, 1490, 626]","[2547, 430, 1495, 1929, 804]"
"[876, 2605, 1909, 2523, 991, 1480, 742, 203, 983, 1019, 1695, 936, 150, 1690, 2454, 1053, 1834, 1608, 702, 2455, 869, 1909, 983, 2535, 2053, 634, 505, 505, 991, 148, 991, 2479, 640]","[1936, 1239, 1609, 2323, 981, 1495]"
"[1561, 1940, 1608, 333, 1133, 1909, 817, 227, 1072, 1552, 406, 1909, 1495, 203, 1690, 2454, 139, 2322, 267, 2510, 462, 1981, 139, 572, 1552, 132, 42, 1909, 448, 148, 1866, 505, 1234, 876, 572, 2510, 148, 1730, 2510, 333, 742, 1946, 620, 1945, 139, 572, 1077, 2618, 145, 227, 1072, 139, 462, 993, 2322, 691, 720, 252, 2295, 1756, 1972, 2320, 965, 1730, 41, 203, 291, 997, 1378, 2025, 1408, 1658, 1956, 1766, 264, 1859, 75]","[333, 936, 1133, 817, 406, 1495, 185, 132, 42, 448, 1945]"
"[1552, 1909, 221, 508, 1492, 2605, 1815, 148, 398, 1909, 398, 2336, 75, 186, 2510, 1389, 1703, 2605, 148, 244, 742, 2168, 1909, 1336, 753, 2510, 2114, 1250, 965, 2025, 1909, 1269, 682, 1841, 41, 505, 2253, 1956, 1837, 216, 21]","[1974, 218, 1904, 1495, 1495, 406, 537, 42, 333, 1133, 149, 1017, 2055, 817, 2114]"
"[2034, 1909, 195, 2258, 153, 203, 2454, 1019, 537, 886, 42, 1726, 2258, 1909, 1703, 1051, 2508, 2358, 876, 505, 991, 1234, 118, 1300, 763, 1466, 1929, 1909, 804, 2168, 572, 2510, 2258, 148, 742, 1909, 1250, 965, 1690, 991, 505, 991, 2479, 814, 150, 1088, 1574, 876, 620, 1125, 118, 1592, 1574, 1909, 118, 1051, 869, 1019, 2501, 742, 41, 1956, 1837, 264, 1833, 75]","[2258, 1381, 118, 1929, 1019, 1135, 763, 1466, 1929, 824, 804, 1574]"
"[876, 448, 1472, 2323, 620, 118]","[448, 586, 118]"
"[2168, 572, 1940, 1608, 1495, 2046, 1909, 42, 1115, 148, 398, 2022, 2532, 2322, 1435, 1678, 1690, 111, 898, 203, 537, 42, 1250, 793, 2486, 2421, 1057, 462, 993, 1778, 159, 186, 2510, 448, 1909, 2114, 139, 2322, 186, 1909, 1397, 179, 148, 227, 1250, 965, 1690, 352, 127, 1490, 288, 2592, 988, 1051, 1578, 2508]","[1495, 2100, 1606, 2046, 537, 42, 462, 993, 448, 2114]"
