"[1559, 571, 2101, 1846, 134, 2282, 571, 187, 88, 134, 2274, 333, 158, 1723, 164, 37, 135, 1846, 135, 1688, 459, 459, 897, 2307, 134, 1968, 2084, 187, 2334, 37, 134, 2274, 713, 1357, 1723, 647, 1675, 13, 2097, 971, 1266, 134, 2095, 187, 1595, 1723, 1456, 571, 145, 873, 1349, 1117, 1071, 134, 13, 2097, 963, 1767, 2125, 1513, 38, 1347, 20, 134, 1549, 134, 1804, 454, 2110, 459, 1338, 2307, 134, 2344]","[195, 1805, 571, 333, 158, 1666, 2084, 2334, 37, 647, 1675, 1595]"
"[792, 1351, 105, 1723, 1225, 105, 134, 311, 873, 924, 1723, 140, 951, 2281, 1986, 134, 210, 187, 2184, 244, 1767, 2125, 1681, 67, 2336, 299, 936, 1723, 933, 187, 1797, 2337, 134, 323, 1529, 471, 41, 924, 1338, 1513, 922, 1062, 873, 299, 575, 1723, 933, 673, 135, 1688, 529, 2022, 1607, 134, 2344]","[114, 1351, 105, 1225, 105, 933, 299, 936]"
"[2118, 2139, 134, 302, 1723, 1235, 2097, 516, 134, 140, 517, 1029, 2139, 187, 190, 2221, 134, 1957, 187, 1605, 1256, 134, 190, 951, 2240, 1957, 1411, 244, 1513, 67, 134, 2344]","[1029, 302, 1605, 1256]"
"[792, 1959, 1256, 1325, 1742, 1723, 1742, 728, 134, 854, 951, 1966, 1665, 134, 1718, 731, 134, 1559, 2210, 880, 1723, 2274, 1959, 1421, 134, 854, 2252, 1742, 673, 134, 2062, 565, 1003, 961, 134, 787, 565, 728, 940, 565, 936, 134, 2344]","[1959, 1256, 1325, 1742, 1742, 728, 923, 257, 1959, 1421, 389, 1951, 764, 1250, 905, 441, 745, 728]"
"[792, 1292, 2364, 1752, 134, 1131, 873, 1529, 903, 1907, 510, 1249, 1665, 1293, 2097, 963, 134, 1011, 135, 210, 623, 2382, 2335, 67, 1664, 202, 134, 2344]","[2216, 1157, 760, 1283, 1757, 1788, 489]"
"[792, 37, 2301, 1351, 1723, 739, 187, 1786, 134, 1957, 146, 1723, 365, 2097, 1266, 1723, 59, 134, 183, 350, 1445, 1723, 1957, 187, 725, 134, 210, 970, 135, 170, 134, 504, 2168, 2145, 1011, 1301, 135, 210, 2062, 394, 187, 714, 532, 134, 1131, 263, 308, 2252, 264, 2238, 734, 1723, 308, 134, 488, 134, 940, 565, 1197, 1742, 134, 2344]","[354, 104, 394, 37, 2301, 1351, 739, 1319, 725]"
"[792, 395, 135, 64, 1723, 2274, 2100, 134, 36, 187, 903, 1907, 510, 1249, 1665, 134, 2344]","[299, 2370, 1275, 1895, 1275, 2162, 2100]"
"[453, 2210, 2153, 634, 922, 2206, 1723, 183, 1456, 465, 759, 922, 1110, 1810, 918, 1456, 2206, 238, 2282, 1456, 1544, 1723, 1459, 873, 1938, 584, 1934, 140, 187, 1529, 2153, 2221, 2274, 1175, 1177, 1723, 201, 1403, 1020, 2364, 2295, 520, 2274, 1709, 135, 2206, 673, 1723, 2271, 1106, 1167, 1723, 488, 897, 135, 1338, 38, 1804, 454, 1349, 434, 134, 2344]","[2206, 1175, 905, 1177, 201, 1470, 533, 1351]"
"[792, 339, 270, 187, 2334, 37, 134, 2274, 394, 760, 130, 1896, 1723, 1909, 134, 854, 459, 897, 673, 187, 510, 1907, 1349, 459, 897, 1249, 1665, 134, 1011, 135, 436, 187, 2184, 1681, 67, 134, 2274, 2062, 922, 1325, 1742, 129, 1020, 673, 951, 787, 134, 436, 1723, 940, 134, 2344]","[2310, 394, 760, 1896, 2312, 1319, 2334, 37, 1325, 1742]"
"[792, 996, 565, 262, 1909, 1723, 201, 134, 1412, 1539, 2364, 1723, 2274, 134, 792, 520, 134, 1228, 187, 1529, 1830, 1723, 1148, 1391, 1665, 1347, 622, 1665, 134, 36, 187, 1391, 1665, 1767, 1661, 135, 1596, 244, 2053, 135, 1642, 67, 2062, 1665, 1767, 1596, 244, 1570, 67, 1347, 622, 1665, 1767, 2148, 244, 459, 2033, 134, 2344]","[1351, 371, 262, 1027, 136, 302, 201, 1909]"
"[1742, 1351, 1723, 371, 134, 2274, 169, 739, 1723, 1027, 129, 1896, 1723, 302, 134, 2274, 1909, 134, 792, 520, 134, 36, 187, 1391, 1665, 1767, 1661, 244, 459, 2033, 134, 2344]","[1351, 371, 169, 739, 1027, 302, 1909, 1896]"
"[792, 2364, 1752, 244, 2110, 67, 134, 671, 2221, 1962, 410, 2095, 187, 299, 575, 1054, 134, 36, 1767, 1661, 244, 1535, 135, 1997, 67, 1347, 2097, 516, 1275, 792, 64, 134, 2344]","[1275, 792, 299, 2370, 771, 1325, 1742, 37, 2162, 2100, 169]"
"[419, 2029, 2384, 567, 183, 1292, 668, 1723, 2161, 2282, 873, 1934, 454, 1456, 584, 922, 738, 1142, 1131, 1172, 2252, 2384, 1723, 488, 244, 1767, 2125, 935, 38, 280, 135, 865, 38, 1456, 277, 1301, 1456, 1313, 494, 2011, 1301, 161, 134, 2344]","[2360, 2100, 1583, 1256, 656]"
"[204, 923, 1347, 988, 589, 1723, 1177, 187, 2100, 244, 459, 897, 2033, 204, 1562, 1723, 656, 1154, 244, 489, 134, 1228, 2119, 1456, 1985, 134, 913, 828, 1529, 1553, 2007, 1723, 1795, 586, 1562, 2077, 134, 913, 129, 2274, 1456, 656, 805, 135, 1456, 489, 134, 2274, 589, 1723, 1177, 135, 489, 1723, 1599, 922, 2364, 134, 204, 2382, 459, 2033, 134, 1228, 187, 1609, 1723, 128, 134, 1695, 1916, 1366, 134, 2344]","[1562, 2100, 656, 764, 2244, 589, 1351, 739, 1805, 707, 1093, 876, 1421]"
"[792, 520, 134, 2286, 1464, 873, 1707, 935, 459, 897, 1907, 1513, 459, 897, 1907, 897, 459, 897, 1249, 1391, 1665, 134, 36, 187, 387, 1872, 437, 134, 36, 1767, 1661, 244, 459, 2033, 134, 1751, 814, 2110, 67, 1664, 620, 134, 1804, 935, 434, 134, 2344]","[923, 257, 764, 489, 115, 421, 1250, 441, 739]"
"[2377, 1782, 1529, 2319, 953, 207, 565, 1861, 350, 1040, 135, 242, 134, 1301, 1337, 2064, 135, 218, 1456, 1408, 922, 1456, 1154, 134, 1456, 2364, 1049, 2143, 1287, 1347, 162, 129, 2008, 565, 1529, 353, 1357, 2252, 1529, 259, 1445, 244, 1529, 208, 2011, 134, 2344]","[984, 923, 1927, 441, 923, 1895, 441, 2360, 2100, 965, 589, 257, 101, 739, 923, 1632, 441, 302, 1177, 9]"
"[1718, 1135, 187, 494, 2100, 134, 1131, 2210, 1668, 134, 1403, 764, 1256, 37, 1718, 1351, 1273, 1723, 1557, 1256, 134, 2274, 1256, 1723, 1250, 135, 731, 956, 134, 1167, 1723, 204, 1481, 2295, 297, 1681, 67, 1347, 2097, 731, 1782, 2358, 940, 2252, 2173, 1347, 320, 1252, 134, 1695, 1349, 135, 935, 434, 134, 2344]","[208, 494, 2100, 764, 1256, 37, 1718, 1351, 1273, 1557, 1256, 1250]"
"[105, 1529, 1532, 1665, 935, 1907, 935, 1907, 897, 2340, 134, 1445, 1757, 299, 936, 1723, 432, 299, 2252, 259, 1445, 2295, 146, 2097, 299, 1782, 607, 1723, 673, 1782, 151, 183, 350, 1445, 134, 1957, 187, 1909, 1723, 407, 134, 854, 187, 1665, 134, 2344]","[1283, 1757, 299, 936, 432, 299, 1909, 407]"
"[187, 1529, 2153, 887, 1718, 1456, 923, 257, 1559, 1957, 187, 1959, 792, 1772, 242, 1723, 338, 1641, 135, 1529, 365, 1125, 1445, 1723, 1751, 1413, 244, 454, 2110, 67, 2282, 589, 187, 88, 1723, 2118, 1301, 1228, 589, 187, 2334, 37, 244, 1338, 67, 1559, 145, 1456, 731, 673, 873, 1456, 905, 441, 1228, 441, 187, 1707, 1010, 1665, 1167, 1723, 36, 1767, 1661, 1014, 244, 2335, 135, 1570, 67, 1347, 2097, 589, 1049, 493, 1723, 1157, 1782, 545, 2119, 787, 565, 1562, 728, 1723, 1325, 1742, 134, 2344]","[923, 257, 1959, 1421, 242, 1250, 338, 905, 589, 764, 745, 728, 1325, 1742]"
"[1228, 302, 873, 1529, 2153, 2212, 2221, 134, 1403, 1351, 1757, 739, 1723, 2100, 187, 1529, 1786, 1723, 1445, 135, 2334, 183, 350, 1445, 1723, 1751, 170, 135, 2353, 134, 2274, 666, 1723, 792, 520, 134, 1131, 873, 302, 1723, 1957, 134, 1563, 2136, 1851, 2138, 134, 311, 623, 1563, 951, 1529, 1148, 2366, 1723, 2282, 565, 1759, 260, 134, 813, 1144, 519, 565, 607, 438, 1723, 2095, 2252, 134, 140, 1192, 951, 1529, 2281, 1986, 1228, 187, 1529, 1195, 140, 1723, 1751, 233, 244, 459, 2033, 134, 36, 1767, 1661, 244, 454, 1570, 67, 1939, 897, 459, 897, 1517, 134, 2344]","[1757, 1351, 666, 739, 996, 2100, 302]"
"[187, 1529, 1349, 2245, 941, 2221, 792, 1292, 922, 1456, 1783, 922, 1198, 489, 1723, 1292, 134, 2118, 1723, 76, 734, 134, 918, 1723, 76, 1784, 327, 640, 951, 1784, 134, 179, 1784, 134, 76, 1896, 134, 918, 1723, 2282, 694, 187, 88, 134, 792, 1292, 1752, 134, 1909, 1347, 649, 1198, 2298, 1851, 777, 134, 2344]","[605, 1198, 1303, 760, 154, 394, 1632, 1784, 292, 1784, 1896, 1895, 694, 351, 694]"
"[1797, 560, 244, 1295, 1029, 134, 2344]","[1029, 688, 2100, 1632, 533, 1093, 656, 739]"
"[962, 1529, 903, 1907, 2338, 1249, 1275, 1665, 134, 854, 1230, 2216, 792, 134, 1412, 1275, 792, 1723, 854, 1301, 1539, 2252, 1456, 571, 134, 787, 565, 923, 1909, 134, 2336, 105, 1723, 1131, 2252, 787, 134, 36, 2053, 67, 187, 1529, 1661, 437, 134, 2344]","[1230, 2216, 792, 1895, 1275, 792, 105, 923, 1909]"
"[125, 169, 739, 1723, 441, 2097, 520, 293, 134, 1957, 187, 88, 1723, 88, 2038, 1723, 1177, 134, 1131, 873, 520, 1830, 935, 1249, 845, 137, 134, 36, 187, 1529, 2390, 437, 244, 1535, 135, 1997, 67, 1347, 2097, 523, 167, 187, 1880, 1589, 623, 2118, 1723, 2038, 1049, 2358, 170, 951, 633, 2110, 67, 2282, 873, 1518, 134, 1804, 1513, 2153, 434, 134, 2344]","[169, 739, 441, 2038, 745, 728, 905, 1177]"
"[1317, 1393, 1723, 728, 1154, 1354, 134, 2274, 1006, 1458, 1396, 1723, 1250, 134, 792, 134, 940, 1021, 1347, 487, 134, 2344]","[1393, 1458, 1063, 1250]"
"[1559, 726, 1723, 1441, 134, 792, 565, 1470, 1723, 1091, 728, 134, 975, 520, 1455, 36, 655, 244, 1570, 135, 1681, 67, 1767, 1661, 134, 940, 565, 82, 134, 2344]","[388, 1470, 1091, 728]"
"[792, 1752, 1325, 1742, 693, 792, 2206, 1723, 88, 922, 728, 134, 1440, 1020, 728, 951, 787, 134, 36, 1767, 1661, 244, 1681, 67, 655, 134, 940, 1021, 565, 2360, 82, 134, 2344]","[1325, 1742, 2360, 693, 792, 2206, 745, 728]"
"[1317, 512, 1350, 685, 134, 1559, 134, 2336, 1529, 353, 105, 2119, 1301, 134, 182, 20, 187, 1170, 992, 1723, 876, 1709, 134, 1929, 1664, 202, 2274, 1380, 1562, 905, 589, 2047, 2009, 1347, 1545, 738, 360, 2298, 1254, 134, 2344]","[1170, 992, 876, 1709]"
"[1559, 827, 2197, 489, 134, 1641, 489, 135, 1529, 365, 2295, 146, 134, 183, 350, 1445, 134, 2274, 2084, 2295, 2097, 1429, 134, 1751, 170, 367, 134, 690, 1441, 2208, 1316, 1403, 1742, 728, 1723, 1685, 125, 1767, 1080, 70, 922, 1821, 602, 2097, 151, 134, 2274, 2084, 1723, 125, 520, 134, 1957, 187, 827, 134, 1131, 873, 1707, 184, 1513, 1117, 1071, 1347, 664, 137, 134, 13, 134, 2344]","[2208, 1316, 514, 2084, 1742, 728, 1788, 1685]"
"[453, 2210, 905, 1723, 215, 1433, 922, 29, 2282, 135, 459, 1249, 1946, 134, 1922, 2097, 2358, 504, 1383, 1099, 134, 1559, 1403, 1351, 533, 2100, 922, 1853, 1723, 2100, 922, 136, 1641, 135, 2334, 1723, 1131, 2252, 29, 134, 1751, 814, 20, 134, 187, 1456, 2236, 1559, 2210, 1846, 134, 1445, 1723, 1228, 2252, 29, 134, 1456, 1081, 2236, 1445, 29, 1723, 1846, 128, 187, 1021, 1550, 1609, 134, 1804, 935, 950, 134, 2100, 922, 136, 1723, 2191, 2388, 29, 59, 1723, 908, 134, 2344]","[29, 1351, 226, 533, 2100, 2100, 922, 136]"
"[183, 1029, 350, 2012, 134, 828, 1456, 525, 134, 792, 1456, 961, 1723, 1393, 134, 2274, 1351, 739, 1723, 1927, 441, 134, 204, 2097, 1292, 961, 1049, 2358, 2252, 1080, 1445, 134, 2344]","[1029, 2038, 1177, 1454, 770, 1384, 1384, 105, 242, 1562, 764, 489, 1393, 1927, 441, 739, 1351]"
"[792, 1338, 2030, 880, 565, 888, 1351, 134, 2274, 421, 1723, 125, 2097, 246, 134, 792, 302, 845, 1390, 1723, 739, 238, 134, 2274, 135, 1351, 673, 1758, 565, 1757, 134, 2274, 407, 854, 1563, 1361, 187, 1529, 1830, 935, 1249, 1532, 845, 1665, 134, 792, 1718, 1351, 1723, 136, 1723, 1440, 2252, 1563, 134, 11, 565, 897, 2030, 880, 134, 36, 1767, 1661, 1872, 437, 244, 609, 135, 1681, 67, 134, 2344]","[105, 1351, 421, 302, 845, 1390, 739, 1757, 407, 1718, 1351, 136, 105]"
"[792, 302, 1351, 845, 1390, 1027, 1723, 739, 1752, 134, 2282, 187, 1748, 1968, 666, 187, 1195, 37, 134, 1957, 873, 1373, 1723, 2274, 135, 1539, 673, 134, 1167, 1723, 13, 134, 2344]","[302, 1351, 845, 1390, 666, 1373, 1027, 1748, 1195, 37]"
"[41, 1595, 187, 607, 1748, 311, 187, 1703, 942, 1529, 1990, 2181, 1038, 2376, 769, 926, 838, 1456, 769, 1723, 1532, 1033, 922, 418, 485, 135, 128, 134, 41, 187, 1748, 1723, 140, 187, 1529, 1830, 618, 78, 134, 36, 1767, 1596, 244, 1414, 135, 2335, 67, 183, 350, 1665, 134, 2344]","[1595, 1748, 1703, 1990, 1192]"
"[792, 2364, 1723, 854, 873, 897, 1830, 1966, 1500, 134, 36, 1767, 1661, 244, 2335, 1570, 67, 134, 2344]","[292, 1275, 792, 37, 1718, 1351, 105, 169, 1909]"
"[792, 1752, 1723, 36, 187, 903, 1907, 510, 1249, 1665, 1767, 1661, 244, 609, 135, 1681, 67, 134, 787, 1166, 835, 1541, 2072, 476, 813, 1795, 1383, 463, 134, 170, 926, 129, 854, 565, 1084, 2062, 134, 2344]","[302, 1351, 438, 169, 299, 1846]"
"[1957, 1456, 2364, 1752, 1723, 1228, 187, 1529, 1830, 1723, 1148, 1391, 1665, 134, 36, 1767, 1885, 1014, 244, 1659, 67, 134, 1634, 607, 105, 951, 787, 134, 2344]","[302, 642, 1351]"
"[2336, 1748, 187, 887, 1629, 1177, 1723, 9, 134, 183, 350, 1445, 134, 1957, 187, 302, 1723, 1043, 1390, 134, 1559, 2047, 1723, 1917, 489, 134, 2274, 37, 135, 489, 135, 1688, 459, 897, 1117, 1357, 134, 1957, 1357, 1723, 693, 873, 302, 673, 2274, 2047, 134, 204, 2097, 1266, 134, 2094, 2206, 1723, 1893, 1029, 187, 1529, 2153, 845, 137, 145, 1256, 2252, 1029, 134, 787, 565, 139, 728, 134, 36, 187, 1529, 1661, 437, 244, 454, 1570, 67, 1347, 187, 190, 2097, 728, 1782, 607, 134, 2344]","[1748, 1250, 9, 302, 1043, 1390, 2047, 1742, 922, 9, 693, 2206, 1029, 728]"
"[1412, 302, 845, 1390, 1723, 739, 1752, 134, 1742, 1752, 105, 1723, 1351, 134, 2274, 421, 1791, 1723, 407, 134, 125, 2097, 300, 1723, 1679, 134, 792, 187, 1258, 1539, 2364, 134, 576, 873, 459, 1249, 924, 134, 1842, 2230, 145, 1326, 2119, 1880, 1149, 134, 576, 873, 1906, 134, 41, 2376, 2281, 873, 1367, 134, 140, 951, 813, 1830, 845, 132, 134, 36, 187, 1596, 437, 244, 1414, 135, 2338, 67, 1347, 2097, 1860, 1718, 134, 170, 951, 1386, 134, 199, 897, 1517, 134, 2344]","[302, 845, 1390, 739, 105, 1351, 421, 1791, 407, 1367]"
"[813, 1718, 257, 187, 693, 858, 134, 1559, 2210, 2040, 880, 134, 1957, 187, 1562, 764, 1256, 37, 2310, 961, 693, 792, 1723, 1351, 134, 1641, 135, 1529, 365, 134, 1125, 1445, 1723, 1413, 244, 1570, 67, 940, 134, 2344]","[923, 257, 37, 1351, 1250, 693, 1562, 764, 1256, 2310, 1455, 961]"
"[179, 1029, 134, 792, 1292, 2364, 1752, 134, 1751, 1932, 20, 134, 36, 459, 459, 897, 38, 1767, 1596, 134, 2344]","[1029, 1762, 1742, 922, 1029, 693, 1742, 922, 1787, 693, 905, 352, 338, 1256, 905, 2348, 1757, 1250, 1454, 1444]"
"[187, 1529, 2153, 2221, 1403, 615, 1369, 905, 441, 1723, 1250, 1347, 2234, 828, 685, 922, 48, 792, 1460, 350, 939, 134, 2344]","[615, 1673, 905, 441, 1250, 1470, 533, 1351, 9, 739]"
"[1445, 437, 135, 619, 134, 140, 152, 187, 1630, 2062, 187, 845, 137, 510, 459, 897, 1907, 903, 1907, 897, 1249, 134, 1957, 1752, 1020, 2364, 405, 441, 1906, 145, 2252, 152, 134, 36, 2110, 135, 935, 67, 1347, 2097, 1152, 1887, 2389, 565, 1178, 134, 183, 152, 135, 1195, 113, 1378, 565, 905, 441, 1906, 1804, 1513, 135, 1349, 434, 134, 2344]","[1562, 905, 441, 1788, 489, 1170, 2100, 739, 1250, 707, 923, 1927, 441, 943, 1632, 441, 1256, 905, 441]"
"[792, 1752, 1292, 922, 1351, 1170, 2100, 533, 1723, 37, 2097, 1351, 1782, 1429, 134, 1131, 2252, 242, 1723, 1751, 814, 20, 134, 2344]","[905, 242, 292, 242, 1772, 242, 1351, 1170, 2100, 533, 37]"
"[187, 1529, 2221, 792, 1443, 1325, 1742, 1454, 1051, 792, 1723, 607, 1748, 134, 1131, 873, 1529, 1830, 935, 1907, 935, 1907, 897, 1249, 1665, 134, 36, 1767, 1661, 244, 1659, 67, 134, 2344]","[2029, 1454, 1325, 1742, 1454, 1051, 1748]"
"[1718, 257, 565, 1250, 1723, 773, 1723, 1403, 187, 1529, 459, 459, 897, 2245, 736, 565, 693, 37, 1723, 1252, 134, 140, 728, 1038, 1033, 134, 36, 1767, 1661, 244, 1681, 67, 134, 2344]","[923, 257, 1250, 764, 693, 1252, 1093, 739, 37, 728]"
"[1403, 1292, 2364, 1723, 204, 655, 2252, 259, 1445, 2097, 615, 1782, 2106, 2358, 454, 1570, 67, 134, 2344]","[615, 1539, 1273, 198, 257, 1742, 922, 9, 693, 1250]"
"[792, 1752, 1723, 1334, 2274, 459, 2018, 2391, 731, 134, 792, 1471, 922, 2011, 1723, 488, 1324, 1494, 2136, 1428, 1752, 1237, 134, 2344]","[1557, 1256, 1539, 1273, 1470, 421]"
"[792, 1752, 1742, 728, 1723, 1470, 134, 854, 951, 135, 1529, 2153, 113, 1347, 268, 500, 1297, 134, 1293, 244, 2335, 67, 854, 1959, 1256, 1361, 951, 787, 134, 2062, 1020, 2364, 187, 1456, 2113, 134, 940, 565, 1444, 936, 134, 2344]","[1742, 728, 1470, 1959, 1256, 905, 1177, 905, 441, 764, 1704, 728, 745, 728, 1927, 2009, 1444, 936]"
"[1742, 1752, 1456, 105, 1723, 1225, 105, 134, 2274, 1456, 1020, 2364, 134, 792, 1723, 232, 873, 924, 1239, 135, 792, 565, 738, 954, 1723, 13, 733, 38, 819, 1529, 1355, 134, 2344]","[105, 1225, 105, 1120, 1457, 2098, 881, 2324, 632, 407]"
"[792, 1752, 134, 854, 187, 1529, 320, 1665, 134, 36, 244, 1681, 67, 1767, 747, 134, 2232, 1180, 1021, 1412, 459, 2374, 922, 114, 1351, 873, 1301, 265, 2352, 895, 951, 1427, 2272, 134, 1751, 1539, 134, 2061, 1301, 1533, 210, 951, 890, 1933, 2252, 1723, 1751, 1301, 264, 135, 1539, 134, 2344]","[98, 1208, 1703, 1870, 2312, 1283, 1757, 407, 98, 983]"
"[792, 1752, 1275, 792, 897, 169, 1723, 607, 438, 134, 1228, 187, 1830, 903, 1907, 510, 1249, 1665, 134, 1228, 988, 1909, 951, 787, 922, 673, 134, 792, 1752, 897, 169, 1742, 728, 1723, 114, 1351, 134, 2274, 951, 787, 922, 461, 673, 134, 36, 2335, 67, 1767, 2148, 129, 36, 1570, 67, 1767, 1661, 134, 2344]","[292, 1275, 169, 438, 1909, 169, 1742, 728, 114, 1351]"
"[1559, 760, 1723, 116, 489, 134, 2282, 1896, 187, 386, 1607, 760, 134, 2344]","[760, 1896]"
"[792, 1292, 2364, 1752, 187, 845, 137, 134, 1167, 1723, 36, 1767, 1661, 244, 897, 459, 897, 38, 134, 36, 1456, 410, 2053, 67, 655, 135, 1718, 787, 922, 1029, 134, 2344]","[1742, 922, 1787, 693, 1742, 922, 1029, 693, 1742, 922, 9, 693, 1029, 105, 2173]"
"[1742, 1456, 1742, 728, 2274, 1456, 1757, 1723, 125, 151, 134, 2274, 1788, 489, 760, 1723, 1909, 134, 125, 520, 134, 1131, 873, 1120, 1457, 532, 1723, 13, 134, 76, 187, 501, 434, 971, 1462, 1723, 787, 565, 1521, 922, 170, 2215, 134, 2344]","[1742, 728, 1283, 1757, 760, 1909, 1788, 489]"
"[792, 1292, 2364, 232, 187, 501, 924, 1723, 311, 187, 988, 1485, 134, 1917, 1687, 134, 2344]","[407, 1742, 728, 105, 1225, 105]"
"[1201, 605, 187, 1529, 1619, 134, 2274, 1020, 2364, 134, 1212, 1723, 1131, 187, 120, 1723, 1293, 134, 2344]","[605, 1351, 1325, 1742, 1788, 489, 407]"
"[2234, 1785, 828, 1774, 1347, 571, 134, 2344]","[2310, 394, 1351, 1742, 728]"
"[792, 2364, 1723, 2286, 897, 1338, 673, 187, 890, 922, 1532, 845, 137, 134, 1529, 2221, 953, 1660, 1456, 637, 2222, 787, 1723, 890, 2298, 1851, 579, 459, 459, 897, 135, 897, 2245, 584, 134, 2344]","[1748, 1120, 1457, 2098, 888, 1351]"
