cod,0.000936329597607255
coffee,0.007256554439663887
cognac,0.00374531839042902
cola,0.0004681647988036275
coleslaw,0.0016385767376050353
collard,0.00023408239940181375
coloring,0.00187265919521451
compote,0.00023408239940181375
concentrate,0.002808988792821765
conch,0.0
confit,0.00023408239940181375
consomme,0.000936329597607255
cookie,0.0030430711340159178
coriander,0.01591760292649269
corn,0.054541196674108505
cornflour,0.0032771534752100706
cornmeal,0.018726591020822525
cornstarch,0.0292603000998497
coulis,0.00023408239940181375
couscous,0.005149812903255224
crab,0.004447565414011478
cracker,0.007022472098469734
cranberries,0.006320224609225988
crayfish,0.0
cream,0.018024343997240067
crepe,0.0
crescent roll,0.028089888393878937
crisp,0.0
croissant,0.0004681647988036275
crostini,0.0
crouton,0.0
crumb,0.0
crust,0.006554306950420141
cucumber,0.0376872643828392
cumin,0.0332396999001503
curd,0.0
currant,0.0023408238776028156
curry,0.0023408238776028156
custard,0.002106741536408663
cutlet,0.00023408239940181375
daikon,0.0060861422680318356
dal,0.00023408239940181375
dandelion,0.00023408239940181375
dashi,0.00374531839042902
date,0.010533708147704601
deer,0.00023408239940181375
deli,0.000936329597607255
dhal,0.0011704119388014078
dill,0.015215355902910233
do chua,0.0016385767376050353
dough,0.004213483072817326
drambuie,0.0004681647988036275
dressing,0.019662922248244286
drumstick,0.0007022471982054412
duck,0.0023408238776028156
dulce de leche,0.0007022471982054412
dumpling,0.0
edamame,0.0007022471982054412
eel,0.0
egg,0.40191948413848877
eggnog,0.003979400731623173
eggplant,0.013342696242034435
empanada,0.0
endive,0.0
epazote,0.000936329597607255
erythritol,0.00023408239940181375
escargot,0.0
escarole,0.0014044943964108825
espresso,0.0004681647988036275
essence,0.010767790488898754
extract,0.019662922248244286
falafel,0.0
farina,0.0
farro,0.0011704119388014078
fat,0.004447565414011478
fennel,0.0016385767376050353
fenugreek,0.0016385767376050353
fern,0.0
feta,0.0
fettuccine,0.00023408239940181375
fig,0.0
fillet,0.00374531839042902
filling,0.017088014632463455
filo,0.0
fish,0.004447565414011478
fish sauce,0.03885767608880997
flan,0.00023408239940181375
flatbread,0.0004681647988036275
flavoring,0.004447565414011478
flaxseed,0.0
floret,0.0
flounder,0.0007022471982054412
flour,0.3457396924495697
flower,0.0004681647988036275
focaccia,0.002808988792821765
foie gras,0.00023408239940181375
fondant,0.0
fontina,0.000936329597607255
fowl,0.00023408239940181375
frangipane,0.0
frankfurters,0.002574906451627612
frisee,0.0007022471982054412
frog,0.0
fronds,0.00023408239940181375
frosting,0.0004681647988036275
fructose,0.0
fruit,0.016385767608880997
fudge,0.00023408239940181375
fungus,0.0
fusilli,0.0016385767376050353
galangal,0.002106741536408663
garlic,0.3834269642829895
gelatin,0.008895130828022957
gelato,0.00023408239940181375
genoise,0.00023408239940181375
ghee,0.00912921316921711
giardiniera,0.0004681647988036275
giblet,0.00023408239940181375
gin,0.0007022471982054412
ginger,0.06390449404716492
gingersnap,0.00023408239940181375
ginkgo nut,0.0
ginseng,0.00023408239940181375
glaze,0.0014044943964108825
glucose,0.0
gluten,0.0007022471982054412
glycerine,0.0007022471982054412
gnocchi,0.0030430711340159178
goat,0.002808988792821765
gobo root,0.00187265919521451
gochujang,0.0
goji berries,0.0016385767376050353
gold leaf,0.0023408238776028156
goose,0.0
gooseberry,0.0
gorgonzola,0.0014044943964108825
gouda,0.0004681647988036275
gourd,0.0
graham cracker,0.0292603000998497
grana,0.0
granita,0.0
granola,0.0007022471982054412
grape,0.00374531839042902
grapefruit,0.008426966145634651
gravy,0.000936329597607255
grease,0.0007022471982054412
greek yogurt,0.027153557166457176
gremolata,0.0004681647988036275
grenadine,0.0007022471982054412
grit,0.0
groundnut,0.0
guacamole,0.010299625806510448
guajillo,0.0004681647988036275
guanciale,0.0
guava,0.0
gumbo,0.00023408239940181375
gummy,0.000936329597607255
gyoza,0.0
habanero,0.00023408239940181375
haddock,0.0007022471982054412
halibut,0.0014044943964108825
ham,0.02083333395421505
hamburger,0.018492508679628372
harissa,0.0014044943964108825
hash brown,0.021067416295409203
hazelnut,0.0
hen,0.0004681647988036275
herb,0.00023408239940181375
hibiscus,0.0004681647988036275
hierba santa,0.0
hijiki,0.00023408239940181375
hock,0.0
hoisin,0.0
hoja santa,0.00023408239940181375
hominy,0.002106741536408663
honey,0.05945692956447601
honeycomb,0.0
honeydew,0.0
horseradish,0.007724719122052193
hot dog,0.01123595517128706
hot sauce,0.03558052331209183
huckleberry,0.0
huitlacoche,0.00023408239940181375
hummus,0.00023408239940181375
hyssop,0.0
ice,0.005852059926837683
ice cream,0.0456460677087307
icing,0.0016385767376050353
idli,0.0004681647988036275
jackfruit,0.0004681647988036275
jaggery,0.0011704119388014078
jalapeno,0.004915730562061071
jam,0.0011704119388014078
jambalaya,0.0
jello,0.011938202194869518
jelly,0.0007022471982054412
jerky,0.0
jicama,0.002808988792821765
jowl,0.0
juice,0.028558053076267242
jujube,0.00023408239940181375
kahlua,0.0016385767376050353
kalamata,0.006788389291614294
kale,0.00561797758564353
kalonji,0.00023408239940181375
kasha,0.00023408239940181375
kasuri methi,0.000936329597607255
kecap manis,0.00023408239940181375
kefir,0.0
kelp,0.0004681647988036275
ketchup,0.02574906311929226
kha,0.0
khoa,0.00023408239940181375
kidney,0.00023408239940181375
kielbasa,0.0011704119388014078
kimchi,0.0032771534752100706
kipper,0.0
kirsch,0.0007022471982054412
kiwi,0.002106741536408663
knoblauch,0.0
knuckle,0.0
kohlrabi,0.0
kokum,0.0
kumquats,0.007022472098469734
ladyfingers,0.0016385767376050353
lager,0.0007022471982054412
laksa paste,0.003511236049234867
lamb,0.006320224609225988
lap cheong,0.0
lapsang souchong,0.0
lard,0.009363295510411263
lardon,0.00023408239940181375
lasagna,0.0023408238776028156
lavash,0.0
lavender,0.0016385767376050353
leaf,0.0
lecithin,0.0
leek,0.0
leg,0.0
legume,0.0
lemon,0.12008427083492279
lemongrass,0.012406366877257824
lentil,0.0
lentils,0.00374531839042902
lettuce,0.012172284536063671
licorice root,0.002808988792821765
lily buds,0.0
lily flower,0.00023408239940181375
lima bean,0.020599251613020897
lime,0.04728464409708977
limoncello,0.005149812903255224
lingcod,0.0
linguine,0.009597377851605415
liqueur,0.0016385767376050353
liquor,0.0
liquorice,0.00023408239940181375
liver,0.000936329597607255
liverwurst,0.0007022471982054412
loaf,0.0030430711340159178
lobster,0.0023408238776028156
loin,0.000936329597607255
longan,0.0
lop chong,0.0
lotus leaf,0.0
lotus root,0.0007022471982054412
lotus seed,0.0
lox,0.0
luncheon meat,0.004681647755205631
lychee,0.0
maca powder,0.02762172371149063
macadamia nut,0.00023408239940181375
macaroni,0.019662922248244286
mace,0.004681647755205631
mackerel,0.0
madeleine,0.0
mahi mahi,0.0007022471982054412
malt,0.0
maltose,0.0004681647988036275
mandarin,0.009363295510411263
mango,0.010299625806510448
manicotti,0.0
mantou,0.00023408239940181375
manzanilla,0.0
maple syrup,0.011001872830092907
maraschino,0.0004681647988036275
margarine,0.12617041170597076
marinade,0.003511236049234867
marjoram,0.00561797758564353
marmalade,0.0
marmite,0.002106741536408663
marrons,0.00023408239940181375
marrow,0.0
marshmallow,0.02738764137029648
marzipan,0.00187265919521451
masa,0.0007022471982054412
masala,0.00187265919521451
mascarpone,0.005383895244449377
matcha,0.0
matzos,0.0
mayonnaise,0.056179776787757874
meatball,0.0004681647988036275
medallion,0.0
mein,0.0004681647988036275
melissa,0.0
melon,0.0
melon,0.0
meringue,0.0004681647988036275
merlot,0.00023408239940181375
mesclun,0.0
milk,0.3323970139026642
mint,0.004915730562061071
mirin,0.01498127356171608
miso,0.0011704119388014078
mochi,0.0
molasses,0.013342696242034435
moonshine,0.00023408239940181375
moose,0.00023408239940181375
morel,0.000936329597607255
mortadella,0.00023408239940181375
moss,0.000936329597607255
mostarda,0.0
mousse,0.0
mozzarella,0.033005617558956146
muesli,0.0
muffin,0.0
mullet,0.0004681647988036275
muscat,0.00023408239940181375
mushroom,0.017790261656045914
mussel,0.0
mustard,0.05383894965052605
mutton,0.0004681647988036275
naan,0.002106741536408663
natto,0.0
nectar,0.0011704119388014078
negi,0.0
nettle,0.0
noodle,0.00023408239940181375
nori,0.0030430711340159178
nut,0.0004681647988036275
nutmeg,0.04658239707350731
oat,0.011704119853675365
oatmeal,0.011938202194869518
octopus,0.00023408239940181375
oil,0.17626404762268066
okra,0.01661984995007515
oleo,0.030664794147014618
olive,0.012172284536063671
onion,0.25819289684295654
orange,0.044709738343954086
orchid,0.0
orecchiette,0.0016385767376050353
oregano,0.039559926837682724
ox,0.0
oyster,0.0011704119388014078
oyster sauce,0.0828651711344719
pak choi,0.0
palm,0.00023408239940181375
pancake,0.0004681647988036275
pancetta,0.004681647755205631
pancit,0.0
pandan,0.0
paneer,0.0023408238776028156
panko,0.00374531839042902
pansies,0.0
papad,0.0007022471982054412
papaya,0.0011704119388014078
paprika,0.06226591765880585
paraffin,0.0032771534752100706
paratha,0.00023408239940181375
parmesan,0.0023408238776028156
parsley,0.06062734127044678
parsnip,0.00023408239940181375
pasilla,0.0
passion fruit,0.06718164682388306
pasta,0.08707865327596664
pastry,0.0030430711340159178
pate,0.000936329597607255
pati,0.0
pea,0.0007022471982054412
peach,0.0011704119388014078
peanut,0.024578651413321495
peanut butter,0.04190075024962425
pear,0.0016385767376050353
pearl,0.0
pecan,0.006788389291614294
pectin,0.00023408239940181375
peel,0.00023408239940181375
pepitas,0.0004681647988036275
pepper,0.25374531745910645
peppercorn,0.0004681647988036275
peppermint,0.0
pepperoni,0.005852059926837683
perilla,0.0007022471982054412
persimmon,0.000936329597607255
pesto,0.003979400731623173
pheasant,0.00023408239940181375
phyllo,0.0023408238776028156
picante,0.00023408239940181375
picholine,0.00023408239940181375
pickle,0.002808988792821765
pickle,0.0
pie crust,0.009597377851605415
piloncillo,0.0030430711340159178
pilsner,0.0
pimiento,0.00187265919521451
pineapple,0.08941947668790817
pisco,0.0
pistachio,0.000936329597607255
pistou,0.0
pita,0.0
pizza,0.00023408239940181375
plantain,0.0
plum,0.0
poblano,0.00023408239940181375
poha,0.0004681647988036275
polenta,0.003511236049234867
pollock,0.0
pomegranate,0.00023408239940181375
pomelo,0.0
ponzu,0.0004681647988036275
popcorn,0.0011704119388014078
poppy seed,0.003511236049234867
porcini,0.000936329597607255
pork,0.03558052331209183
porridge,0.00912921316921711
potato,0.05337078496813774
poultry,0.0007022471982054412
poussin,0.0
pozole,0.0
praline,0.0
prawn,0.0
pretzel,0.000936329597607255
prosciutto,0.007724719122052193
protein,0.0
prune,0.0
psyllium husk,0.0
pudding,0.015683520585298538
pumpernickel,0.0
pumpkin,0.018492508679628372
pumpkin seed,0.003511236049234867
puree,0.0004681647988036275
quail,0.0007022471982054412
quail egg,0.00023408239940181375
quince,0.0
quinoa,0.005149812903255224
rabbit,0.0007022471982054412
racks,0.0016385767376050353
radicchio,0.0014044943964108825
radish,0.0
ragu,0.00023408239940181375
raisin,0.0
raita,0.0004681647988036275
ramen,0.0007022471982054412
ranch,0.0
rasher,0.0
raspberry,0.0016385767376050353
relish,0.0030430711340159178
remoulade,0.002106741536408663
rennet,0.0
rhubarb,0.0032771534752100706
rib,0.0016385767376050353
rice,0.05337078496813774
rice noodle,0.029494382441043854
rice paper,0.02340823970735073
ricotta,0.007022472098469734
rind,0.003511236049234867
risotto,0.00023408239940181375
rock sugar,0.00187265919521451
roe,0.0
rooster,0.0
rose,0.00023408239940181375
rosemary,0.007724719122052193
roti,0.00023408239940181375
rouille,0.0004681647988036275
round,0.002574906451627612
roux,0.0014044943964108825
rum,0.007022472098469734
rusk,0.0
rutabaga,0.009597377851605415
rye,0.0014044943964108825
safflower,0.00023408239940181375
saffron,0.0060861422680318356
sage,0.0060861422680318356
sago,0.0
sake,0.011704119853675365
salad,0.002808988792821765
salami,0.002106741536408663
salmon,0.0060861422680318356
salsa,0.035346440970897675
salt,1.0
saltine,0.0004681647988036275
saltpeter,0.0
sandwich,0.00023408239940181375
sardine,0.0
sashimi,0.0
sato imo,0.0
sauce,0.04681647941470146
sauerkraut,0.005852059926837683
sausage,0.012640449218451977
scallion,0.004915730562061071
scallop,0.0
schmaltz,0.0004681647988036275
scone,0.0
scotch,0.0007022471982054412
scrod,0.00023408239940181375
seafood,0.0004681647988036275
seasoning,0.008192883804440498
seaweed,0.00187265919521451
seed,0.0
seitan,0.00023408239940181375
seltzer,0.0030430711340159178
semolina,0.000936329597607255
serrano,0.0023408238776028156
sesame,0.0016385767376050353
shallot,0.0014044943964108825
shank,0.00023408239940181375
shark,0.0
shell,0.01755617931485176
shellfish,0.002106741536408663
sherbet,0.011001872830092907
sherry,0.008661048486828804
shiitake,0.04658239707350731
shin,0.0
shiso,0.0007022471982054412
shortbread,0.002574906451627612
shortening,0.06905430555343628
shoulder,0.0
shoyu,0.0016385767376050353
shrimp,0.03651685267686844
shrimp paste,0.014747191220521927
sichuan pepper,0.0032771534752100706
sirloin,0.002106741536408663
skin,0.00023408239940181375
slaw,0.0011704119388014078
smoke,0.0032771534752100706
snail,0.0
snapper,0.0
snapper,0.0
soba,0.0004681647988036275
soda,0.060393258929252625
sofrito,0.00023408239940181375
sole,0.0007022471982054412
somen,0.00023408239940181375
sorbet,0.0
sorghum,0.0007022471982054412
sorrel,0.0
soup,0.06999063491821289
sour cream,0.15987828373908997
sourdough,0.000936329597607255
soursop,0.00023408239940181375
soy,0.0
soy flour,0.010533708147704601
soy milk,0.008192883804440498
soy nut,0.09035580605268478
soy sauce,0.12359550595283508
soybean sprouts,0.000936329597607255
spaghetti,0.021301498636603355
spam,0.00023408239940181375
sparkling water,0.01661984995007515
spearmint,0.0
spice,0.003511236049234867
spinach,0.01825842633843422
sprinkles,0.0032771534752100706
sprout,0.0
squab,0.0
squash,0.002574906451627612
squid,0.00187265919521451
star anise,0.006554306950420141
starch,0.000936329597607255
steak,0.005149812903255224
stew,0.0023408238776028156
stock,0.00374531839042902
stout,0.000936329597607255
strawberry,0.005149812903255224
stuffing,0.00561797758564353
sugar,0.6676030158996582
sugarcane,0.00023408239940181375
sumac,0.0004681647988036275
sunflower seed,0.004915730562061071
sweetbread,0.0014044943964108825
sweetener,0.002574906451627612
syrup,0.005852059926837683
szechuan,0.0
tahini,0.0023408238776028156
tallow,0.0016385767376050353
tamale,0.0
tangelo,0.0
tangerine,0.00561797758564353
tapenade,0.0
tapioca,0.0016385767376050353
taro,0.00023408239940181375
tartar,0.0
tea,0.0023408238776028156
teff,0.0
tempeh,0.0
tempura batter,0.0
tenderloin,0.0007022471982054412
tendon,0.0
tentacle,0.0
tequila,0.006320224609225988
thyme,0.0250468160957098
toast,0.00374531839042902
tobacco,0.00023408239940181375
tobiko,0.0
toffee,0.0
tofu,0.011001872830092907
tomato,0.09316479414701462
tonkatsu,0.0
tortilla,0.007022472098469734
tostada,0.0
tripe,0.00023408239940181375
trout,0.000936329597607255
truffle,0.0
tuna,0.006788389291614294
tuong,0.0
turbinado,0.0016385767376050353
turkey,0.0060861422680318356
turmeric,0.01661984995007515
turnip,0.0
turtle,0.0
tzatziki,0.00023408239940181375
udon,0.0023408238776028156
umeboshi,0.00023408239940181375
unagi,0.0
vanilla,0.21020598709583282
veal,0.0023408238776028156
vegetables,0.013108613900840282
venison,0.0004681647988036275
verjuice,0.01755617931485176
vermicelli,0.002106741536408663
vermouth,0.00023408239940181375
vindaloo,0.0
vinegar,0.06671348214149475
vodka,0.003979400731623173
wafer,0.00023408239940181375
waffle,0.0
wakame,0.00023408239940181375
walnut,0.00023408239940181375
wasabi,0.000936329597607255
water,0.42439138889312744
watercress,0.004213483072817326
watermelon,0.0007022471982054412
whey,0.00023408239940181375
whisky,0.0007022471982054412
white pepper,0.2167602926492691
wine,0.008426966145634651
worcestershire,0.002574906451627612
wrap,0.00023408239940181375
xanthan gum,0.0007022471982054412
yam,0.0
yeast,0.01989700458943844
yellowfin,0.0
yellowtail,0.00023408239940181375
yogurt,0.007724719122052193
yu choy,0.0
yucca,0.0
yuzu,0.0
zest,0.0007022471982054412
ziti,0.0004681647988036275
zucchini,0.07701310515403748
